ANO_MES;PRODUTO;NÚMERO DE POSTOS PESQUISADOS (MÉDIA);UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO
2018-12;ETANOL HIDRATADO;5132,0;R$/l;2,8301;0,4278;2,149;4,98;0,3423;0,1512;2,4878;0,337;1,902;4,049;0,1355
2019-01;ETANOL HIDRATADO;5158,0;R$/l;2,812;0,4469;2,179;4,949;0,3349;0,1589;2,477;0,3696;1,907;3,922;0,1492
2019-02;ETANOL HIDRATADO;5165,0;R$/l;2,7763;0,4597;2,129;4,949;0,3555;0,1656;2,4208;0,3897;1,726;4,188;0,161
2019-03;ETANOL HIDRATADO;5166,0;R$/l;2,9441;0,4298;2,19;4,949;0,3401;0,146;2,6041;0,3794;1,911;4,188;0,1457
2019-04;ETANOL HIDRATADO;5158,0;R$/l;2,9966;0,4564;2,299;4,949;0,3893;0,1523;2,6073;0,4207;2,07;4,241;0,1614
2019-05;ETANOL HIDRATADO;5165,0;R$/l;3,0017;0,5019;2,259;4,999;0,4198;0,1672;2,5819;0,4546;2,035;4,278;0,1761
2019-06;ETANOL HIDRATADO;5157,0;R$/l;2,8215;0,545;2,099;4,97;0,3631;0,1932;2,4585;0,4429;1,836;4,259;0,1801
2019-07;ETANOL HIDRATADO;5154,0;R$/l;2,776;0,538;2,099;4,97;0,3235;0,1938;2,4525;0,4336;1,903;4,259;0,1768
2019-08;ETANOL HIDRATADO;5153,0;R$/l;2,8273;0,5072;2,139;4,97;0,3118;0,1794;2,5156;0,4198;1,999;4,103;0,1669
2019-09;ETANOL HIDRATADO;5166,0;R$/l;2,852;0,4942;2,249;4,97;0,3297;0,1733;2,5223;0,4157;2,021;3,932;0,1648
2019-10;ETANOL HIDRATADO;5162,0;R$/l;2,9051;0,4801;2,249;5,47;0,3319;0,1653;2,5732;0,394;2,021;3,969;0,1531
2019-11;ETANOL HIDRATADO;5170,0;R$/l;2,9705;0,4584;2,299;5,47;0,3246;0,1543;2,6459;0,3843;2,0;4,074;0,1452
2019-12;ETANOL HIDRATADO;5167,0;R$/l;3,1243;0,4261;2,379;5,47;0,3542;0,1364;2,7701;0,3816;2,2;4,27;0,1377
2020-01;ETANOL HIDRATADO;5147,0;R$/l;3,2228;0,4216;2,478;5,099;0,3395;0,1308;2,8834;0,3893;2,271;4,359;0,135
2020-02;ETANOL HIDRATADO;5139,0;R$/l;3,2478;0,4294;2,69;4,999;0,317;0,1322;2,9309;0,4016;2,309;4,693;0,137
2020-03;ETANOL HIDRATADO;5123,0;R$/l;3,1996;0,4584;2,099;4,999;0,3379;0,1433;2,8617;0,4492;1,8;4,693;0,157
2020-04;ETANOL HIDRATADO;5119,0;R$/l;2,8015;0,5627;1,859;4,999;0,459;0,2009;2,3425;0,5717;1,555;4,31;0,244
2020-05;ETANOL HIDRATADO;5143,0;R$/l;2,5583;0,5638;1,799;4,999;0,4124;0,2204;2,1459;0,4747;1,599;4,319;0,2212
2020-06;ETANOL HIDRATADO;5139,0;R$/l;2,6564;0,5075;1,969;4,999;0,3875;0,191;2,2689;0,392;1,616;4,107;0,1728
2020-07;ETANOL HIDRATADO;5142,0;R$/l;2,7398;0,4874;2,059;4,999;0,3777;0,1779;2,3621;0,3894;1,85;3,884;0,1649
2020-08;ETANOL HIDRATADO;5062,0;R$/l;2,7685;0,4865;2,079;4,94;0,3714;0,1757;2,3971;0,3937;1,87;4,043;0,1642
2020-10;ETANOL HIDRATADO;1088,0;R$/l;3,0069;0,3699;2,499;4,499;;0,123;;;;;
2020-11;ETANOL HIDRATADO;1720,0;R$/l;3,0976;0,4062;2,499;5,149;;0,1311;;;;;
2020-12;ETANOL HIDRATADO;2102,0;R$/l;3,1785;0,4073;2,299;5,149;;0,1281;;;;;
2021-01;ETANOL HIDRATADO;2322,0;R$/l;3,2146;0,4097;2,479;5,393;;0,1274;;;;;
2021-02;ETANOL HIDRATADO;2551,0;R$/l;3,4348;0,4475;2,05;5,699;;0,1303;;;;;
2021-03;ETANOL HIDRATADO;2880,0;R$/l;4,0495;0,484;2,859;6,578;;0,1195;;;;;
2021-04;ETANOL HIDRATADO;2967,0;R$/l;3,8245;0,5471;2,379;6,259;;0,143;;;;;
2021-05;ETANOL HIDRATADO;3217,0;R$/l;4,2393;0,4838;3,199;6,89;;0,1141;;;;;
2021-06;ETANOL HIDRATADO;3709,0;R$/l;4,3606;0,5086;3,097;6,999;;0,1166;;;;;
2021-07;ETANOL HIDRATADO;3951,0;R$/l;4,3137;0,5545;3,189;6,999;;0,1285;;;;;
2021-08;ETANOL HIDRATADO;3942,0;R$/l;4,4661;0,5436;3,449;6,999;;0,1217;;;;;
2021-09;ETANOL HIDRATADO;3977,0;R$/l;4,6877;0,5018;3,799;7,199;;0,107;;;;;
2021-10;ETANOL HIDRATADO;4161,0;R$/l;4,8876;0,5008;3,899;7,899;;0,1025;;;;;
2021-11;ETANOL HIDRATADO;4223,0;R$/l;5,3704;0,4805;4,099;7,899;;0,0895;;;;;
2021-12;ETANOL HIDRATADO;4136,0;R$/l;5,1467;0,5591;3,997;7,899;;0,1086;;;;;
2022-01;ETANOL HIDRATADO;4177,0;R$/l;5,0333;0,5468;3,997;7,799;;0,1086;;;;;
2022-02;ETANOL HIDRATADO;4312,0;R$/l;4,7409;0,6324;3,77;7,699;;0,1334;;;;;
2022-03;ETANOL HIDRATADO;4343,0;R$/l;4,8307;0,6244;3,77;7,989;;0,1293;;;;;
2022-04;ETANOL HIDRATADO;4563,0;R$/l;5,3032;0,5628;4,099;7,9;;0,1061;;;;;
2022-05;ETANOL HIDRATADO;4693,0;R$/l;5,2696;0,6606;4,07;7,9;;0,1254;;;;;
2022-06;ETANOL HIDRATADO;4845,0;R$/l;4,9124;0,7637;3,69;7,9;;0,1555;;;;;
2022-07;ETANOL HIDRATADO;4841,0;R$/l;4,3794;0,7401;3,39;7,89;;0,169;;;;;
2022-08;ETANOL HIDRATADO;4850,0;R$/l;3,9548;0,647;2,87;7,19;;0,1636;;;;;
2022-09;ETANOL HIDRATADO;5400,0;R$/l;3,4756;0,6311;2,19;6,99;;0,1816;;;;;
2022-10;ETANOL HIDRATADO;1929,0;R$/l;3,5446;0,4465;2,49;6,9;;0,126;;;;;
2022-11;ETANOL HIDRATADO;2579,0;R$/l;3,8159;0,4026;3,07;6,97;;0,1055;;;;;
2022-12;ETANOL HIDRATADO;2824,0;R$/l;3,8367;0,4042;3,0;6,57;;0,1054;;;;;
2023-01;ETANOL HIDRATADO;3261,0;R$/l;3,8833;0,4289;3,06;6,57;;0,1104;;;;;
2023-02;ETANOL HIDRATADO;3519,0;R$/l;3,8091;0,4371;3,03;6,96;;0,1147;;;;;
2023-03;ETANOL HIDRATADO;3645,0;R$/l;3,9223;0,4414;3,03;6,96;;0,1125;;;;;
2023-04;ETANOL HIDRATADO;3786,0;R$/l;3,9697;0,4211;2,99;6,59;;0,1061;;;;;
2023-05;ETANOL HIDRATADO;3884,0;R$/l;3,9806;0,4542;2,99;6,5;;0,1141;;;;;
2023-06;ETANOL HIDRATADO;3877,0;R$/l;3,7639;0,4814;2,97;6,73;;0,1279;;;;;
2023-07;ETANOL HIDRATADO;3963,0;R$/l;3,7974;0,5444;2,79;6,73;;0,1434;;;;;
2023-08;ETANOL HIDRATADO;3958,0;R$/l;3,6249;0,5933;2,75;6,73;;0,1637;;;;;
2023-09;ETANOL HIDRATADO;3910,0;R$/l;3,6453;0,5728;2,69;6,6;;0,1571;;;;;
2023-10;ETANOL HIDRATADO;3899,0;R$/l;3,5983;0,5583;2,78;6,6;;0,1552;;;;;
2023-11;ETANOL HIDRATADO;3979,0;R$/l;3,5554;0,538;2,78;6,6;;0,1513;;;;;
2023-12;ETANOL HIDRATADO;3979,0;R$/l;3,4848;0,5448;2,69;6,6;;0,1563;;;;;
2024-01;ETANOL HIDRATADO;3906,0;R$/l;3,4108;0,5534;2,63;6,6;;0,1623;;;;;
2024-02;ETANOL HIDRATADO;4041,0;R$/l;3,5554;0,5067;2,67;6,6;;0,1425;;;;;
2024-03;ETANOL HIDRATADO;4021,0;R$/l;3,5822;0,4907;2,69;5,99;;0,137;;;;;
2024-04;ETANOL HIDRATADO;4017,0;R$/l;3,7746;0,4458;2,79;5,99;;0,1181;;;;;
2024-05;ETANOL HIDRATADO;3977,0;R$/l;3,8297;0,4524;2,89;5,99;;0,1181;;;;;
2024-06;ETANOL HIDRATADO;3989,0;R$/l;3,8208;0,466;2,89;5,99;;0,122;;;;;
2024-07;ETANOL HIDRATADO;3568,0;R$/l;4,0176;0,4699;2,99;6,06;;0,117;;;;;
2024-08;ETANOL HIDRATADO;3576,0;R$/l;4,0642;0,4632;3,24;6,14;;0,114;;;;;
2024-09;ETANOL HIDRATADO;3550,0;R$/l;4,0586;0,4639;3,09;6,06;;0,1143;;;;;
2024-10;ETANOL HIDRATADO;3569,0;R$/l;4,0355;0,4637;3,09;6,06;;0,1149;;;;;
2024-11;ETANOL HIDRATADO;3429,0;R$/l;4,0447;0,4469;3,19;7,35;;0,1105;;;;;
2024-12;ETANOL HIDRATADO;3339,0;R$/l;4,1073;0,4323;3,19;6,59;;0,1053;;;;;
2025-01;ETANOL HIDRATADO;3461,0;R$/l;4,1951;0,4257;3,19;6,16;;0,1015;;;;;
2025-02;ETANOL HIDRATADO;3536,0;R$/l;4,3726;0,431;3,39;6,49;;0,0986;;;;;
2025-03;ETANOL HIDRATADO;3670,0;R$/l;4,3482;0,4361;3,25;6,49;;0,1003;;;;;
2025-04;ETANOL HIDRATADO;3620,0;R$/l;4,3019;0,4598;3,38;6,68;;0,1069;;;;;
2025-05;ETANOL HIDRATADO;3652,0;R$/l;4,2884;0,4697;3,35;6,89;;0,1095;;;;;
2025-06;ETANOL HIDRATADO;3603,0;R$/l;4,2067;0,4984;3,19;6,49;;0,1185;;;;;
2025-07;ETANOL HIDRATADO;3254,0;R$/l;4,1482;0,5149;3,09;6,49;;0,1241;;;;;
2025-08;ETANOL HIDRATADO;2984,0;R$/l;4,1688;0,505;3,19;6,49;;0,1211;;;;;
2025-09;ETANOL HIDRATADO;3023,0;R$/l;4,2579;0,4671;3,19;6,49;;0,1097;;;;;
2025-10;ETANOL HIDRATADO;3252,0;R$/l;4,2896;0,4513;3,29;7,44;;0,1052;;;;;
2025-11;ETANOL HIDRATADO;3432,0;R$/l;4,3037;0,4235;3,39;6,49;;0,0984;;;;;
2025-12;ETANOL HIDRATADO;3421,0;R$/l;4,4237;0,3947;3,49;6,49;;0,0892;;;;;
2026-01;ETANOL HIDRATADO;3531,0;R$/l;4,5773;0,3852;3,59;6,49;;0,0841;;;;;
2026-02;ETANOL HIDRATADO;3614,0;R$/l;4,6425;0,3754;3,59;6,83;;0,0809;;;;;
2026-03;ETANOL HIDRATADO;3576,0;R$/l;4,6247;0,4218;3,69;6,89;;0,0912;;;;;
2020-10;GASOLINA ADITIVADA;879,0;R$/l;4,5093;0,3258;3,789;5,999;;0,0723;;;;;
2020-11;GASOLINA ADITIVADA;1412,0;R$/l;4,5653;0,3282;3,69;5,999;;0,0719;;;;;
2020-12;GASOLINA ADITIVADA;1746,0;R$/l;4,6307;0,3146;3,789;5,999;;0,0679;;;;;
2021-01;GASOLINA ADITIVADA;1939,0;R$/l;4,7474;0,3059;3,525;6,998;;0,0644;;;;;
2021-02;GASOLINA ADITIVADA;2114,0;R$/l;5,0825;0,3603;3,599;6,999;;0,0709;;;;;
2021-03;GASOLINA ADITIVADA;2378,0;R$/l;5,6385;0,3642;4,479;7,299;;0,0646;;;;;
2021-04;GASOLINA ADITIVADA;2447,0;R$/l;5,6015;0,3619;3,457;7,299;;0,0646;;;;;
2021-05;GASOLINA ADITIVADA;2596,0;R$/l;5,7533;0,3466;4,599;6,999;;0,0602;;;;;
2021-06;GASOLINA ADITIVADA;3046,0;R$/l;5,8279;0,3348;4,199;6,999;;0,0575;;;;;
2021-07;GASOLINA ADITIVADA;3312,0;R$/l;5,9363;0,352;4,69;7,097;;0,0593;;;;;
2021-08;GASOLINA ADITIVADA;3281,0;R$/l;6,0605;0,3527;4,799;7,987;;0,0582;;;;;
2021-09;GASOLINA ADITIVADA;3293,0;R$/l;6,2104;0,3482;5,099;7,987;;0,0561;;;;;
2021-10;GASOLINA ADITIVADA;3493,0;R$/l;6,4839;0,4132;4,69;8,399;;0,0637;;;;;
2021-11;GASOLINA ADITIVADA;3549,0;R$/l;6,8968;0,37;5,397;8,99;;0,0536;;;;;
2021-12;GASOLINA ADITIVADA;3495,0;R$/l;6,8243;0,367;5,299;8,99;;0,0538;;;;;
2022-01;GASOLINA ADITIVADA;3553,0;R$/l;6,7637;0,3683;5,599;8,699;;0,0545;;;;;
2022-02;GASOLINA ADITIVADA;3706,0;R$/l;6,7224;0,3836;5,699;8,699;;0,0571;;;;;
2022-03;GASOLINA ADITIVADA;3706,0;R$/l;7,1099;0,5065;5,789;9,099;;0,0712;;;;;
2022-04;GASOLINA ADITIVADA;3900,0;R$/l;7,3407;0,4111;6,199;9,099;;0,056;;;;;
2022-05;GASOLINA ADITIVADA;4015,0;R$/l;7,3849;0,4225;6,29;8,999;;0,0572;;;;;
2022-06;GASOLINA ADITIVADA;4130,0;R$/l;7,3584;0,4599;5,59;9,28;;0,0625;;;;;
2022-07;GASOLINA ADITIVADA;4084,0;R$/l;6,2391;0,5643;4,89;9,28;;0,0904;;;;;
2022-08;GASOLINA ADITIVADA;4072,0;R$/l;5,5524;0,379;4,13;8,82;;0,0683;;;;;
2022-09;GASOLINA ADITIVADA;4537,0;R$/l;5,1309;0,3711;4,13;8,99;;0,0723;;;;;
2022-10;GASOLINA ADITIVADA;1742,0;R$/l;5,052;0,3321;4,09;8,15;;0,0657;;;;;
2022-11;GASOLINA ADITIVADA;2297,0;R$/l;5,1921;0,3254;4,29;8,88;;0,0627;;;;;
2022-12;GASOLINA ADITIVADA;2557,0;R$/l;5,1447;0,3347;4,16;7,99;;0,0651;;;;;
2023-01;GASOLINA ADITIVADA;2956,0;R$/l;5,2199;0,3549;3,47;7,99;;0,068;;;;;
2023-02;GASOLINA ADITIVADA;3193,0;R$/l;5,2745;0,3653;3,47;7,99;;0,0693;;;;;
2023-03;GASOLINA ADITIVADA;3294,0;R$/l;5,6629;0,3827;4,19;8,97;;0,0676;;;;;
2023-04;GASOLINA ADITIVADA;3419,0;R$/l;5,6747;0,3681;4,64;8,97;;0,0649;;;;;
2023-05;GASOLINA ADITIVADA;3513,0;R$/l;5,5726;0,3929;4,49;7,99;;0,0705;;;;;
2023-06;GASOLINA ADITIVADA;3520,0;R$/l;5,5488;0,3458;4,49;7,99;;0,0623;;;;;
2023-07;GASOLINA ADITIVADA;3614,0;R$/l;5,7801;0,3593;4,59;8,39;;0,0622;;;;;
2023-08;GASOLINA ADITIVADA;3668,0;R$/l;5,8578;0,4127;4,69;8,94;;0,0705;;;;;
2023-09;GASOLINA ADITIVADA;3640,0;R$/l;5,9942;0,3788;4,84;8,94;;0,0632;;;;;
2023-10;GASOLINA ADITIVADA;3614,0;R$/l;5,9066;0,3906;4,79;8,69;;0,0661;;;;;
2023-11;GASOLINA ADITIVADA;3682,0;R$/l;5,8213;0,4032;4,69;8,69;;0,0693;;;;;
2023-12;GASOLINA ADITIVADA;3655,0;R$/l;5,7956;0,4045;4,69;9,79;;0,0698;;;;;
2024-01;GASOLINA ADITIVADA;3630,0;R$/l;5,7677;0,3996;4,69;8,69;;0,0693;;;;;
2024-02;GASOLINA ADITIVADA;3723,0;R$/l;5,9276;0,3839;4,69;8,89;;0,0648;;;;;
2024-03;GASOLINA ADITIVADA;3708,0;R$/l;5,9358;0,3784;4,69;7,99;;0,0637;;;;;
2024-04;GASOLINA ADITIVADA;3731,0;R$/l;5,994;0,3731;4,69;8,89;;0,0623;;;;;
2024-05;GASOLINA ADITIVADA;3636,0;R$/l;6,0576;0,3726;4,69;8,89;;0,0615;;;;;
2024-06;GASOLINA ADITIVADA;3712,0;R$/l;6,0476;0,3692;4,69;8,89;;0,0611;;;;;
2024-07;GASOLINA ADITIVADA;3200,0;R$/l;6,2245;0,402;4,74;8,89;;0,0646;;;;;
2024-08;GASOLINA ADITIVADA;3205,0;R$/l;6,291;0,3697;5,09;8,89;;0,0588;;;;;
2024-09;GASOLINA ADITIVADA;3197,0;R$/l;6,2717;0,376;5,29;9,79;;0,0599;;;;;
2024-10;GASOLINA ADITIVADA;3217,0;R$/l;6,2813;0,3849;5,27;8,89;;0,0613;;;;;
2024-11;GASOLINA ADITIVADA;3120,0;R$/l;6,2963;0,3935;5,26;8,89;;0,0625;;;;;
2024-12;GASOLINA ADITIVADA;3056,0;R$/l;6,3386;0,3961;5,27;8,89;;0,0625;;;;;
2025-01;GASOLINA ADITIVADA;3193,0;R$/l;6,3625;0,3912;5,43;9,49;;0,0615;;;;;
2025-02;GASOLINA ADITIVADA;3273,0;R$/l;6,5566;0,3975;5,29;8,89;;0,0606;;;;;
2025-03;GASOLINA ADITIVADA;3393,0;R$/l;6,5513;0,3955;5,39;8,99;;0,0604;;;;;
2025-04;GASOLINA ADITIVADA;3348,0;R$/l;6,5227;0,4048;5,19;8,99;;0,0621;;;;;
2025-05;GASOLINA ADITIVADA;3391,0;R$/l;6,4875;0,4132;5,29;8,99;;0,0637;;;;;
2025-06;GASOLINA ADITIVADA;3310,0;R$/l;6,4364;0,4281;5,29;9,29;;0,0665;;;;;
2025-07;GASOLINA ADITIVADA;3026,0;R$/l;6,4134;0,4415;5,22;9,39;;0,0688;;;;;
2025-08;GASOLINA ADITIVADA;2825,0;R$/l;6,3943;0,4536;5,19;9,49;;0,0709;;;;;
2025-09;GASOLINA ADITIVADA;2861,0;R$/l;6,3982;0,4581;5,19;9,59;;0,0716;;;;;
2025-10;GASOLINA ADITIVADA;3079,0;R$/l;6,4209;0,4178;5,19;9,59;;0,0651;;;;;
2025-11;GASOLINA ADITIVADA;3222,0;R$/l;6,3877;0,3794;5,19;9,59;;0,0594;;;;;
2025-12;GASOLINA ADITIVADA;3194,0;R$/l;6,4063;0,383;5,22;9,59;;0,0598;;;;;
2026-01;GASOLINA ADITIVADA;3289,0;R$/l;6,5305;0,383;5,48;9,69;;0,0586;;;;;
2026-02;GASOLINA ADITIVADA;3346,0;R$/l;6,5124;0,3808;5,36;9,69;;0,0585;;;;;
2026-03;GASOLINA ADITIVADA;3321,0;R$/l;6,584;0,3943;5,36;9,49;;0,0599;;;;;
2004-05;GASOLINA COMUM;12501,0;R$/l;2,0844;0,1425;1,529;2,85;0,3287;0,0684;1,7558;0,0794;1,146;2,214;0,0452
2004-06;GASOLINA COMUM;12517,0;R$/l;2,1488;0,1476;1,529;2,89;0,347;0,0687;1,8018;0,0866;1,17;2,735;0,0481
2004-07;GASOLINA COMUM;12525,0;R$/l;2,2038;0,1397;1,59;3,0;0,3427;0,0634;1,8611;0,0742;1,433;2,473;0,0399
2004-08;GASOLINA COMUM;12526,0;R$/l;2,2257;0,1398;1,69;3,0;0,3377;0,0628;1,888;0,0755;1,325;2,258;0,04
2004-09;GASOLINA COMUM;12518,0;R$/l;2,2319;0,1421;1,69;3,0;0,3336;0,0637;1,8983;0,0755;1,325;2,279;0,0398
2004-10;GASOLINA COMUM;12480,0;R$/l;2,2568;0,1458;1,69;3,1;0,3362;0,0646;1,9206;0,08;1,45;2,375;0,0417
2004-11;GASOLINA COMUM;12421,0;R$/l;2,209;0,1458;1,709;3,1;0,2722;0,066;1,9368;0,0831;1,53;2,551;0,0429
2004-12;GASOLINA COMUM;12409,0;R$/l;2,3034;0,1466;1,78;3,1;0,2996;0,0637;2,0037;0,0824;1,518;2,51;0,0411
2005-01;GASOLINA COMUM;12441,0;R$/l;2,2966;0,147;1,87;3,22;0,2875;0,064;2,0091;0,0792;1,477;2,51;0,0394
2005-02;GASOLINA COMUM;12415,0;R$/l;2,2866;0,149;1,89;3,22;0,2815;0,0652;2,0051;0,0777;1,477;2,444;0,0387
2005-03;GASOLINA COMUM;12398,0;R$/l;2,2908;0,1442;1,94;3,22;0,2899;0,063;2,0009;0,077;1,477;2,49;0,0385
2005-04;GASOLINA COMUM;12390,0;R$/l;2,3017;0,156;1,929;3,2;0,2892;0,0678;2,0125;0,0889;1,477;2,565;0,0442
2005-05;GASOLINA COMUM;12371,0;R$/l;2,2838;0,1598;1,845;3,2;0,2864;0,07;1,9974;0,0934;1,477;2,505;0,0468
2005-06;GASOLINA COMUM;12380,0;R$/l;2,2573;0,172;1,698;3,2;0,2861;0,0762;1,9711;0,0969;1,477;2,529;0,0491
2005-07;GASOLINA COMUM;12361,0;R$/l;2,2671;0,1652;1,698;3,2;0,2897;0,0729;1,9774;0,0948;1,638;2,564;0,0479
2005-08;GASOLINA COMUM;11570,0;R$/l;2,2732;0,1624;1,889;3,2;0,2928;0,0715;1,9803;0,0935;1,735;2,552;0,0472
2005-09;GASOLINA COMUM;7840,0;R$/l;2,3884;0,1882;1,89;3,6;0,33;0,0788;2,0584;0,1325;1,735;2,94;0,0644
2005-10;GASOLINA COMUM;10378,0;R$/l;2,4677;0,1625;1,979;3,37;0,2955;0,0659;2,1723;0,0978;1,729;2,837;0,045
2005-11;GASOLINA COMUM;12053,0;R$/l;2,478;0,1619;1,87;3,3;0,2977;0,0653;2,1803;0,0926;1,84;2,78;0,0425
2005-12;GASOLINA COMUM;12157,0;R$/l;2,4824;0,1623;2,04;3,3;0,2952;0,0654;2,1872;0,0939;1,95;2,8;0,0429
2006-01;GASOLINA COMUM;12529,0;R$/l;2,5101;0,1596;2,07;3,5;0,2975;0,0636;2,2125;0,0886;2,0;2,748;0,0401
2006-02;GASOLINA COMUM;11697,0;R$/l;2,5244;0,1597;2,07;3,5;0,3074;0,0633;2,217;0,0866;2,0;2,788;0,0391
2006-03;GASOLINA COMUM;11731,0;R$/l;2,5878;0,1529;2,12;3,5;0,3161;0,0591;2,2717;0,0842;2,0;2,762;0,0371
2006-04;GASOLINA COMUM;11732,0;R$/l;2,5952;0,1575;2,155;3,3;0,3085;0,0607;2,2867;0,082;2,0;2,874;0,0358
2006-05;GASOLINA COMUM;11677,0;R$/l;2,5821;0,1587;1,87;3,3;0,3057;0,0614;2,2765;0,0842;1,807;2,874;0,037
2006-06;GASOLINA COMUM;11848,0;R$/l;2,546;0,1717;2,14;3,3;0,2989;0,0674;2,2471;0,0843;1,834;2,707;0,0375
2006-07;GASOLINA COMUM;11977,0;R$/l;2,5572;0,165;2,129;3,5;0,312;0,0645;2,2453;0,0838;1,976;2,756;0,0373
2006-08;GASOLINA COMUM;12026,0;R$/l;2,5592;0,1656;2,089;3,3;0,3087;0,0647;2,2505;0,0836;1,91;2,747;0,0371
2006-09;GASOLINA COMUM;12019,0;R$/l;2,5544;0,1658;2,09;3,3;0,3118;0,0649;2,2426;0,0844;1,91;2,747;0,0376
2006-10;GASOLINA COMUM;10539,0;R$/l;2,5484;0,1643;2,149;3,5;0,3182;0,0645;2,2302;0,0855;2,0;2,722;0,0383
2006-11;GASOLINA COMUM;10500,0;R$/l;2,539;0,1657;2,13;3,3;0,3178;0,0653;2,2212;0,0862;1,955;2,74;0,0388
2006-12;GASOLINA COMUM;10700,0;R$/l;2,5309;0,1658;2,12;3,3;0,3317;0,0655;2,1992;0,0899;2,0;2,696;0,0409
2007-01;GASOLINA COMUM;11381,0;R$/l;2,5242;0,1661;2,08;3,3;0,3331;0,0658;2,1911;0,0856;2,0;2,653;0,039
2007-02;GASOLINA COMUM;12447,0;R$/l;2,5159;0,1675;1,96;3,3;0,3329;0,0666;2,183;0,0858;1,701;2,626;0,0393
2007-03;GASOLINA COMUM;12396,0;R$/l;2,5182;0,1621;2,088;3,3;0,3359;0,0644;2,1823;0,0839;1,701;2,646;0,0384
2007-04;GASOLINA COMUM;12321,0;R$/l;2,5333;0,1543;2,119;3,31;0,3278;0,0609;2,2055;0,0822;1,91;2,637;0,0373
2007-05;GASOLINA COMUM;12321,0;R$/l;2,5398;0,1548;2,07;3,3;0,3251;0,061;2,2147;0,0814;1,95;2,657;0,0367
2007-06;GASOLINA COMUM;12292,0;R$/l;2,5275;0,1566;2,079;3,3;0,344;0,062;2,1835;0,0872;1,958;2,65;0,04
2007-07;GASOLINA COMUM;12271,0;R$/l;2,5072;0,1599;2,09;3,3;0,3604;0,0638;2,1467;0,0915;1,905;2,592;0,0426
2007-08;GASOLINA COMUM;10241,0;R$/l;2,4868;0,1633;2,07;3,3;0,3564;0,0657;2,1304;0,0911;1,905;2,699;0,0428
2007-09;GASOLINA COMUM;8701,0;R$/l;2,4714;0,1704;2,0;3,3;0,3493;0,069;2,1221;0,09;1,908;2,874;0,0424
2007-10;GASOLINA COMUM;8764,0;R$/l;2,4751;0,1671;2,07;3,3;0,3577;0,0675;2,1174;0,089;1,92;2,874;0,042
2007-11;GASOLINA COMUM;8711,0;R$/l;2,4853;0,1624;2,099;3,33;0,3562;0,0653;2,1291;0,0875;1,92;2,588;0,0411
2007-12;GASOLINA COMUM;8701,0;R$/l;2,5084;0,1578;2,099;3,33;0,3534;0,0629;2,1551;0,0864;1,9;2,588;0,0401
2008-01;GASOLINA COMUM;8710,0;R$/l;2,5059;0,1595;2,09;3,3;0,347;0,0636;2,1589;0,0868;1,943;2,608;0,0402
2008-02;GASOLINA COMUM;8713,0;R$/l;2,4895;0,1683;2,019;3,3;0,3398;0,0676;2,1497;0,0896;1,901;2,584;0,0417
2008-03;GASOLINA COMUM;8724,0;R$/l;2,4932;0,1626;2,019;3,35;0,3431;0,0652;2,1501;0,0889;1,88;2,624;0,0413
2008-04;GASOLINA COMUM;8733,0;R$/l;2,493;0,1608;2,059;3,35;0,3379;0,0645;2,1551;0,0892;1,9;2,624;0,0414
2008-05;GASOLINA COMUM;8769,0;R$/l;2,4934;0,1607;1,95;3,35;0,3366;0,0644;2,1568;0,0892;1,84;2,595;0,0414
2008-06;GASOLINA COMUM;8814,0;R$/l;2,4899;0,1607;2,049;3,3;0,3337;0,0645;2,1562;0,0898;1,918;2,595;0,0416
2008-07;GASOLINA COMUM;8809,0;R$/l;2,4958;0,1601;2,049;3,3;0,335;0,0642;2,1608;0,0907;1,9;2,593;0,042
2008-08;GASOLINA COMUM;8779,0;R$/l;2,4998;0,1594;2,069;3,3;0,3286;0,0637;2,1712;0,0903;1,843;2,628;0,0416
2008-09;GASOLINA COMUM;8819,0;R$/l;2,5058;0,1557;2,0;3,33;0,3327;0,0621;2,1731;0,0907;1,937;2,817;0,0417
2008-10;GASOLINA COMUM;8829,0;R$/l;2,5087;0,1539;1,39;3,33;0,3311;0,0613;2,1776;0,0894;1,95;2,8;0,0411
2008-11;GASOLINA COMUM;8811,0;R$/l;2,513;0,1511;2,157;3,33;0,3323;0,0601;2,1807;0,0878;1,932;2,8;0,0403
2008-12;GASOLINA COMUM;8825,0;R$/l;2,5184;0,1533;2,17;3,33;0,338;0,0609;2,1804;0,0882;1,95;2,8;0,0405
2009-01;GASOLINA COMUM;8803,0;R$/l;2,5167;0,1549;2,149;3,33;0,3353;0,0615;2,1815;0,088;1,95;2,8;0,0403
2009-02;GASOLINA COMUM;8791,0;R$/l;2,5177;0,154;2,099;3,34;0,3368;0,0612;2,181;0,09;1,92;2,71;0,0413
2009-03;GASOLINA COMUM;8814,0;R$/l;2,5135;0,1564;1,99;3,34;0,337;0,0622;2,1765;0,0918;1,877;2,71;0,0422
