PRODUTO,MES,NÚMERO DE POSTOS PESQUISADOS,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
ETANOL HIDRATADO,2004-05,46141,1.29325,0.2505,0.59,2.4,0.3815,0.194,0.9117500000000001,0.184,0.3257,1.8908,0.202
ETANOL HIDRATADO,2004-06,46196,1.36475,0.23925,0.669,2.4,0.38225,0.17525,0.9824999999999999,0.18225,0.3797,1.8713,0.18525
ETANOL HIDRATADO,2004-07,46267,1.38125,0.23299999999999998,0.699,2.4,0.3655,0.16899999999999998,1.01575,0.18375,0.3797,1.8465,0.181
ETANOL HIDRATADO,2004-08,57699,1.4618,0.22480000000000003,0.69,2.32,0.348,0.1538,1.1138,0.18719999999999998,0.3792,1.8965,0.16820000000000002
ETANOL HIDRATADO,2004-09,46186,1.486,0.2325,0.81,2.25,0.332,0.1565,1.154,0.1965,0.4357,1.8965,0.17025
ETANOL HIDRATADO,2004-10,57639,1.5016,0.2068,0.869,2.484,0.319,0.13820000000000002,1.1826,0.1808,0.43577,1.8779,0.153
ETANOL HIDRATADO,2004-11,45858,1.4665000000000001,0.21925,0.999,2.372,0.27275,0.14925,1.19375,0.1905,0.466,2.0852,0.1595
ETANOL HIDRATADO,2004-12,45897,1.4777500000000001,0.24075,1.05,2.372,0.277,0.16275,1.20075,0.22175,0.466,1.9933,0.1845
ETANOL HIDRATADO,2005-01,57616,1.4600000000000002,0.24820000000000003,0.979,2.372,0.2684,0.16999999999999998,1.1916,0.2286,0.7408,2.0269,0.19180000000000003
ETANOL HIDRATADO,2005-02,45970,1.4475,0.2535,0.99,2.372,0.20625,0.175,1.24125,0.23625,0.47995,2.0875,0.19025
ETANOL HIDRATADO,2005-03,46002,1.444,0.25075000000000003,0.99,2.372,0.20775,0.1735,1.23625,0.231,0.47998,2.0045,0.187
ETANOL HIDRATADO,2005-04,45994,1.4505,0.259,0.999,2.372,0.2065,0.1785,1.244,0.23525000000000001,0.47998,1.9659,0.189
ETANOL HIDRATADO,2005-05,57457,1.3486,0.2974,0.76,2.385,0.2226,0.2222,1.126,0.28759999999999997,0.54209,1.9947,0.25739999999999996
ETANOL HIDRATADO,2005-06,46109,1.2085,0.327,0.759,2.385,0.20775,0.2705,1.00075,0.2865,0.51232,1.97422,0.28625
ETANOL HIDRATADO,2005-07,57560,1.2596,0.29019999999999996,0.82,2.385,0.2062,0.2306,1.0534,0.2524,0.58741,1.98458,0.2398
ETANOL HIDRATADO,2005-08,18306,1.2675,0.285,0.799,2.385,0.227,0.225,1.0405,0.241,0.5568,1.99123,0.23149999999999998
ETANOL HIDRATADO,2005-09,29437,1.3034999999999999,0.25775000000000003,0.87,2.399,0.26675000000000004,0.19825,1.03675,0.21375,0.5055,1.8895,0.20675
ETANOL HIDRATADO,2005-10,49138,1.4347999999999999,0.2238,0.949,2.372,0.22399999999999998,0.156,1.2108,0.19519999999999998,0.701,1.9857,0.16160000000000002
ETANOL HIDRATADO,2005-11,44777,1.45,0.2355,1.09,2.41,0.19275,0.1625,1.25725,0.20925,0.83,2.0666,0.1665
ETANOL HIDRATADO,2005-12,45062,1.53975,0.222,1.089,2.55,0.202,0.14425,1.33775,0.1925,0.8204,2.1655,0.14400000000000002
ETANOL HIDRATADO,2006-01,58057,1.6954,0.2298,1.149,2.62,0.2082,0.13540000000000002,1.4872,0.199,0.9898,2.1896,0.1336
ETANOL HIDRATADO,2006-02,42783,1.76,0.23225,1.299,2.7,0.21175,0.13225,1.54825,0.20875,1.0498,2.2109,0.13524999999999998
ETANOL HIDRATADO,2006-03,43442,1.96725,0.24425,1.45,2.91,0.25175,0.124,1.7155,0.21075,1.145,2.6921,0.12275
ETANOL HIDRATADO,2006-04,54204,1.924,0.2932,1.179,3.15,0.2234,0.1528,1.7006000000000001,0.27880000000000005,1.0349,2.9522,0.1646
ETANOL HIDRATADO,2006-05,43014,1.669,0.35075,1.089,3.15,0.229,0.21025,1.44,0.3525,0.9,2.925,0.245
ETANOL HIDRATADO,2006-06,43697,1.5535,0.33875,1.089,2.84,0.2195,0.218,1.334,0.31225,0.8745,2.6921,0.23399999999999999
ETANOL HIDRATADO,2006-07,55132,1.5746,0.3036,1.08,3.15,0.2218,0.1926,1.3527999999999998,0.26880000000000004,0.8992,2.3213,0.1988
ETANOL HIDRATADO,2006-08,44446,1.57225,0.29874999999999996,1.06,2.8,0.22625,0.19,1.346,0.27825,0.8417,2.3121,0.20700000000000002
ETANOL HIDRATADO,2006-09,44288,1.51525,0.3195,0.979,2.8,0.24775,0.211,1.2675,0.2975,0.8297,2.3,0.235
ETANOL HIDRATADO,2006-10,48889,1.4644,0.31920000000000004,0.979,2.8,0.24900000000000003,0.21800000000000003,1.2154,0.2806,0.7997,2.2865,0.2306
ETANOL HIDRATADO,2006-11,39106,1.447,0.30525,0.99,2.89,0.241,0.21125,1.206,0.2555,0.7997,2.22,0.212
ETANOL HIDRATADO,2006-12,49854,1.4594,0.28159999999999996,0.999,2.8,0.23979999999999996,0.19319999999999998,1.2196,0.2338,0.868,2.2352,0.192
ETANOL HIDRATADO,2007-01,43060,1.553,0.2335,1.099,2.8,0.23325,0.1505,1.31975,0.202,0.8992,2.3049,0.153
ETANOL HIDRATADO,2007-02,46286,1.5455,0.24075,1.129,2.8,0.24075,0.15575,1.30475,0.221,0.82,2.3049,0.16925
ETANOL HIDRATADO,2007-03,46214,1.53975,0.23975,1.099,2.8,0.23425,0.156,1.3054999999999999,0.21475,0.97,2.3055,0.16475
ETANOL HIDRATADO,2007-04,57500,1.6366,0.22240000000000001,1.159,2.78,0.22000000000000003,0.1358,1.4166,0.19319999999999998,1.0895,2.311,0.136
ETANOL HIDRATADO,2007-05,45664,1.617,0.241,1.09,2.78,0.262,0.14925,1.355,0.2515,0.74,2.311,0.18675
ETANOL HIDRATADO,2007-06,45798,1.463,0.27575,0.85,2.78,0.321,0.18875,1.142,0.2955,0.6891,2.3141,0.25925
ETANOL HIDRATADO,2007-07,57333,1.349,0.2888,0.85,2.78,0.2958,0.2142,1.0532,0.271,0.685,2.3141,0.25739999999999996
ETANOL HIDRATADO,2007-08,35706,1.303,0.2975,0.869,2.8,0.274,0.22825,1.029,0.253,0.6899,2.0498,0.246
ETANOL HIDRATADO,2007-09,40495,1.2772000000000001,0.2966,0.829,2.89,0.2656,0.2324,1.0116,0.2452,0.618,2.0316,0.2424
ETANOL HIDRATADO,2007-10,32711,1.266,0.28825,0.84,2.78,0.26175000000000004,0.2275,1.0042499999999999,0.2335,0.685,2.0316,0.23275
ETANOL HIDRATADO,2007-11,32501,1.36025,0.249,0.87,2.8,0.25475000000000003,0.18375,1.1055,0.1885,0.7528,2.1125,0.17149999999999999
ETANOL HIDRATADO,2007-12,40763,1.4686,0.23659999999999998,1.059,2.78,0.257,0.1612,1.2116,0.2028,0.6737,2.1125,0.16740000000000002
ETANOL HIDRATADO,2008-01,32663,1.4615,0.2425,0.989,2.78,0.259,0.16575,1.2025000000000001,0.2165,0.8392,2.2606,0.18
ETANOL HIDRATADO,2008-02,32682,1.41975,0.25725,0.949,2.78,0.2605,0.181,1.15925,0.22475,0.7993,2.2606,0.194
ETANOL HIDRATADO,2008-03,40938,1.4404,0.2432,0.979,2.78,0.2412,0.16899999999999998,1.1992,0.20600000000000002,0.8899,2.2606,0.1718
ETANOL HIDRATADO,2008-04,32911,1.435,0.247,1.01,2.78,0.243,0.172,1.1920000000000002,0.21575,0.83,2.2606,0.181
ETANOL HIDRATADO,2008-05,33092,1.441,0.24825,0.979,2.8,0.24925,0.17225,1.1917499999999999,0.22075,0.8,2.2606,0.18525
ETANOL HIDRATADO,2008-06,41623,1.4132,0.2662,0.889,2.78,0.2754,0.18839999999999998,1.1378,0.2452,0.7591,2.2606,0.2156
ETANOL HIDRATADO,2008-07,33270,1.42625,0.2775,0.97,2.78,0.24525,0.1945,1.181,0.25125,0.8498,2.4043,0.21275
ETANOL HIDRATADO,2008-08,41605,1.4308,0.2826,0.929,2.78,0.24699999999999997,0.19740000000000002,1.1838000000000002,0.2644,0.825,2.3315,0.2234
ETANOL HIDRATADO,2008-09,33401,1.4532500000000002,0.2645,0.999,2.85,0.243,0.182,1.21025,0.24875,0.8799,2.3315,0.2055
ETANOL HIDRATADO,2008-10,33452,1.47525,0.24675,1.079,2.85,0.249,0.1675,1.22625,0.22825,0.7899,2.3979,0.18625
ETANOL HIDRATADO,2008-11,41757,1.4774,0.2444,1.04,2.85,0.2772,0.16540000000000002,1.2002,0.22479999999999997,0.7969,2.3979,0.1876
ETANOL HIDRATADO,2008-12,33522,1.47675,0.24225,1.05,2.85,0.26675000000000004,0.16425,1.21,0.20925,0.7107,2.3979,0.17275
ETANOL HIDRATADO,2009-01,33436,1.47675,0.23725,1.05,2.85,0.252,0.1605,1.22475,0.19675,0.7111,2.3448,0.161
ETANOL HIDRATADO,2009-02,33505,1.4989999999999999,0.22675,1.129,2.85,0.23975,0.15125,1.25925,0.199,0.86,2.0328,0.158
ETANOL HIDRATADO,2009-03,41981,1.4760000000000002,0.2398,0.949,2.85,0.273,0.16240000000000002,1.2029999999999998,0.23420000000000002,0.7196,2.3215,0.195
ETANOL HIDRATADO,2009-04,33598,1.424,0.25825,0.879,2.85,0.3085,0.18125,1.1155,0.24825,0.68,2.3215,0.22275
ETANOL HIDRATADO,2009-05,42071,1.3800000000000001,0.2738,0.85,2.85,0.2966,0.1984,1.0834,0.251,0.6693,2.3905,0.23199999999999998
ETANOL HIDRATADO,2009-06,33630,1.3385,0.286,0.829,2.85,0.28425,0.21375,1.05425,0.25375000000000003,0.68,2.3905,0.241
ETANOL HIDRATADO,2009-07,33736,1.37625,0.26525,0.869,2.85,0.254,0.19275,1.12225,0.234,0.6993,2.3889,0.20875
ETANOL HIDRATADO,2009-08,19448,1.4003333333333332,0.24933333333333332,0.92,2.85,0.2353333333333333,0.17800000000000002,1.165,0.22799999999999998,0.6993,2.3889,0.19599999999999998
ETANOL HIDRATADO,2009-09,16104,1.44275,0.2225,0.99,2.85,0.2285,0.15425,1.21425,0.203,0.75,2.3873,0.16725
ETANOL HIDRATADO,2009-10,25424,1.61375,0.2,1.099,2.88,0.2535,0.124,1.36025,0.1905,0.7699,2.4222,0.14
ETANOL HIDRATADO,2009-11,35100,1.6756,0.19740000000000002,1.149,2.99,0.2486,0.118,1.427,0.194,0.7475,2.3908,0.1358
ETANOL HIDRATADO,2009-12,29252,1.706,0.18675,1.239,2.99,0.25175000000000003,0.10975,1.45425,0.1875,0.75,2.259,0.129
ETANOL HIDRATADO,2010-01,37380,1.8983999999999999,0.1796,1.169,2.99,0.2676,0.09459999999999999,1.6308,0.1734,0.85,2.4594,0.1062
ETANOL HIDRATADO,2010-02,32123,1.93375,0.213,1.36,2.99,0.261,0.11,1.67275,0.20825,1.0197,2.4504,0.12475
ETANOL HIDRATADO,2010-03,32981,1.7275,0.281,1.159,2.99,0.29025,0.1635,1.43725,0.28425,0.7699,2.3218,0.199
ETANOL HIDRATADO,2010-04,33051,1.629,0.268,1.13,2.99,0.295,0.16475,1.334,0.2515,0.7483,2.2882,0.18875
ETANOL HIDRATADO,2010-05,41504,1.5358,0.28959999999999997,0.959,2.99,0.2886,0.1888,1.2472,0.2612,0.7996,2.375,0.2096
ETANOL HIDRATADO,2010-06,33251,1.47075,0.3,0.96,2.84,0.27025,0.20375,1.2005,0.25875000000000004,0.7794,2.1938,0.2155
ETANOL HIDRATADO,2010-07,33264,1.501,0.27225,0.989,2.79,0.26875000000000004,0.1815,1.23225,0.2345,0.7919,2.2693,0.1905
ETANOL HIDRATADO,2010-08,41754,1.5488,0.24459999999999998,1.079,2.79,0.2584,0.1578,1.2904,0.21760000000000002,0.8,2.1111,0.16860000000000003
ETANOL HIDRATADO,2010-09,33480,1.566,0.236,1.099,2.79,0.248,0.15075,1.318,0.21525,0.8,2.0303,0.16325
ETANOL HIDRATADO,2010-10,41847,1.6800000000000002,0.20600000000000002,1.199,2.79,0.2516,0.12279999999999999,1.4284,0.19740000000000002,0.8,2.1107,0.13840000000000002
ETANOL HIDRATADO,2010-11,33473,1.7255,0.198,1.219,2.79,0.251,0.11475,1.4745,0.19575,0.82,2.1535,0.133
ETANOL HIDRATADO,2010-12,33469,1.779,0.1825,1.299,2.79,0.244,0.10275000000000001,1.535,0.1805,0.82,2.2082,0.11775
ETANOL HIDRATADO,2011-01,41652,1.8376000000000001,0.1738,1.27,2.79,0.24159999999999998,0.09459999999999999,1.596,0.178,0.82,2.2957,0.11140000000000001
ETANOL HIDRATADO,2011-02,33391,1.892,0.17575,1.399,2.79,0.23825,0.093,1.65375,0.17575,0.82,2.4087,0.1065
ETANOL HIDRATADO,2011-03,33501,2.11925,0.174,1.499,3.0,0.28425,0.082,1.835,0.16225,0.82,2.518,0.08875
ETANOL HIDRATADO,2011-04,33388,2.3015,0.245,1.65,3.25,0.31325000000000003,0.1065,1.98825,0.19375,1.0966,2.8697,0.09725
ETANOL HIDRATADO,2011-05,41695,2.0186,0.30019999999999997,1.37,3.2,0.27440000000000003,0.1502,1.7442,0.2752,0.9999,2.9357,0.16019999999999998
ETANOL HIDRATADO,2011-06,33379,1.8605,0.27349999999999997,1.329,3.1,0.264,0.14725,1.5965,0.23625000000000002,1.1145,2.5846,0.14800000000000002
ETANOL HIDRATADO,2011-07,41773,1.9334,0.23739999999999997,1.44,2.99,0.2552,0.12279999999999999,1.6782,0.21080000000000002,1.07,2.459,0.1256
ETANOL HIDRATADO,2011-08,33382,1.9505,0.23099999999999998,1.399,2.99,0.2535,0.1185,1.697,0.207,1.07,2.3834,0.122
ETANOL HIDRATADO,2011-09,33347,2.00675,0.21275,1.549,3.099,0.25525,0.10575,1.7515,0.19175,1.27,2.4822,0.1095
ETANOL HIDRATADO,2011-10,41731,2.0054000000000003,0.2212,1.459,2.99,0.25739999999999996,0.11040000000000001,1.748,0.1944,1.18,2.5006,0.11120000000000001
ETANOL HIDRATADO,2011-11,33370,2.03325,0.20975,1.56,2.99,0.2355,0.10300000000000001,1.79775,0.182,1.28,2.5308,0.1015
ETANOL HIDRATADO,2011-12,33368,2.0545,0.206,1.56,2.99,0.23475000000000001,0.1005,1.81975,0.1875,1.27,2.6322,0.10275000000000001
ETANOL HIDRATADO,2012-01,41704,2.0336,0.2198,1.49,2.99,0.26260000000000006,0.1082,1.7710000000000001,0.2102,1.28,2.6657,0.11879999999999999
ETANOL HIDRATADO,2012-02,33221,1.9805000000000001,0.24575,1.39,2.99,0.28725,0.12425,1.69325,0.2245,0.9999,2.6762,0.1325
ETANOL HIDRATADO,2012-03,33173,1.99775,0.23425,1.3,2.999,0.264,0.117,1.7337500000000001,0.201,1.2464,2.6835,0.116
ETANOL HIDRATADO,2012-04,41350,1.984,0.22820000000000001,1.499,3.12,0.24699999999999997,0.11520000000000001,1.737,0.2008,1.28,2.6835,0.11560000000000001
ETANOL HIDRATADO,2012-05,33069,1.9655,0.241,1.399,3.12,0.26325,0.12275,1.70225,0.22825,1.1953,2.6908,0.134
ETANOL HIDRATADO,2012-06,33049,1.9375,0.255,1.399,3.12,0.28175,0.1315,1.65575,0.24875,1.2297,2.6867,0.15
ETANOL HIDRATADO,2012-07,41260,1.9076,0.2674,1.299,3.12,0.2872,0.13999999999999999,1.6204,0.2544,1.1786,2.661,0.157
ETANOL HIDRATADO,2012-08,32927,1.8895,0.275,1.289,3.12,0.28974999999999995,0.14575,1.59975,0.25775000000000003,1.1732,2.6632,0.161
ETANOL HIDRATADO,2012-09,41096,1.888,0.2726,1.289,3.12,0.2828,0.1444,1.6052,0.24459999999999998,1.1732,2.6673,0.1526
ETANOL HIDRATADO,2012-10,32768,1.88825,0.27075000000000005,1.299,3.12,0.30525,0.14325,1.583,0.254,1.1541,2.5951,0.1605
ETANOL HIDRATADO,2012-11,32719,1.8965,0.2665,1.299,3.12,0.302,0.1405,1.5945,0.24225000000000002,1.1465,2.3627,0.15225
ETANOL HIDRATADO,2012-12,40838,1.9385999999999999,0.24699999999999997,1.459,3.12,0.2678,0.1274,1.6707999999999998,0.2202,1.1885,2.4685,0.1318
ETANOL HIDRATADO,2013-01,32693,1.95725,0.2425,1.479,3.12,0.267,0.12375,1.69025,0.2225,1.2199,2.4745,0.1315
ETANOL HIDRATADO,2013-02,32570,2.0004999999999997,0.239,1.48,3.15,0.2675,0.1195,1.733,0.215,1.2999,2.6006,0.124
ETANOL HIDRATADO,2013-03,40702,2.0588,0.2312,1.58,3.16,0.256,0.11220000000000001,1.8028,0.21259999999999998,1.2979,2.6589,0.11779999999999999
ETANOL HIDRATADO,2013-04,32388,2.0660000000000003,0.23725,1.58,3.16,0.26175000000000004,0.115,1.80425,0.21825,1.2999,2.6597,0.121
ETANOL HIDRATADO,2013-05,32334,2.02475,0.263,1.389,3.16,0.30575,0.13,1.7189999999999999,0.26675,1.2351,2.6597,0.1555
ETANOL HIDRATADO,2013-06,40328,1.9387999999999999,0.29779999999999995,1.29,3.16,0.323,0.1534,1.6158000000000001,0.2806,1.1594,2.5014,0.1738
ETANOL HIDRATADO,2013-07,32194,1.916,0.3,1.299,3.12,0.3015,0.1565,1.6145,0.268,1.1594,2.4977,0.166
ETANOL HIDRATADO,2013-08,32202,1.90225,0.30374999999999996,1.259,3.12,0.3255,0.15975,1.57675,0.27425,1.1541,2.3962,0.17425
ETANOL HIDRATADO,2013-09,40170,1.8961999999999999,0.3008,1.279,3.02,0.3076,0.15860000000000002,1.5886,0.2572,1.1843,2.5147,0.162
ETANOL HIDRATADO,2013-10,32041,1.91575,0.28825,1.449,2.99,0.2885,0.1505,1.6272499999999999,0.2365,1.2199,2.4102,0.1455
ETANOL HIDRATADO,2013-11,32090,1.9325,0.2825,1.379,2.999,0.2915,0.146,1.641,0.23199999999999998,1.2302,2.4156,0.14125
ETANOL HIDRATADO,2013-12,39937,2.0232,0.2524,1.579,3.028,0.2912,0.1248,1.732,0.213,1.2966,2.4372,0.123
ETANOL HIDRATADO,2014-01,31885,2.0477499999999997,0.24825,1.555,3.02,0.27625,0.121,1.7715,0.21575,1.2979,2.4813,0.12175
ETANOL HIDRATADO,2014-02,31777,2.074,0.241,1.599,3.15,0.271,0.11624999999999999,1.803,0.21325,1.4499,2.5527,0.11825
ETANOL HIDRATADO,2014-03,39451,2.1718,0.22139999999999999,1.729,3.15,0.27220000000000005,0.10200000000000001,1.8996,0.2024,1.497,2.6777,0.10640000000000001
ETANOL HIDRATADO,2014-04,31381,2.1745,0.243,1.499,3.17,0.299,0.11175,1.8755,0.23325,1.3559,2.7411,0.12425
ETANOL HIDRATADO,2014-05,31337,2.1340000000000003,0.26675000000000004,1.51,3.17,0.33325,0.125,1.80075,0.26925,1.3,2.7411,0.14975
ETANOL HIDRATADO,2014-06,39233,2.0667999999999997,0.29419999999999996,1.549,3.2,0.339,0.1424,1.7277999999999998,0.2732,1.3419,2.7411,0.1578
ETANOL HIDRATADO,2014-07,31360,2.04,0.29974999999999996,1.559,3.2,0.3175,0.14675,1.7225,0.26,1.3585,2.5339,0.151
ETANOL HIDRATADO,2014-08,39099,2.0244,0.3026,1.55,3.2,0.3194,0.1494,1.705,0.2638,1.36,2.6625,0.1548
ETANOL HIDRATADO,2014-09,31124,2.00475,0.30525,1.499,3.2,0.30625,0.1525,1.6985000000000001,0.268,1.3396,2.5015,0.158
ETANOL HIDRATADO,2014-10,31113,1.99925,0.308,1.47,3.17,0.33325000000000005,0.15425,1.666,0.28049999999999997,1.2747,2.6726,0.168
ETANOL HIDRATADO,2014-11,38788,2.019,0.3014,1.47,3.43,0.344,0.1494,1.675,0.26880000000000004,1.3149,2.6726,0.16060000000000002
ETANOL HIDRATADO,2014-12,30999,2.0435,0.29074999999999995,1.599,3.328,0.31225,0.14225,1.73125,0.243,1.369,2.7856,0.14
ETANOL HIDRATADO,2015-01,30947,2.06125,0.2855,1.599,3.32,0.295,0.1385,1.7662499999999999,0.23775,1.395,2.7856,0.13475
ETANOL HIDRATADO,2015-02,30770,2.2235,0.26575000000000004,1.63,3.61,0.35275,0.1195,1.8707500000000001,0.22825,1.338,2.7568,0.122
ETANOL HIDRATADO,2015-03,38462,2.2248,0.27640000000000003,1.65,3.61,0.38079999999999997,0.1242,1.844,0.24900000000000003,1.3813,2.7568,0.1352
ETANOL HIDRATADO,2015-04,30869,2.17575,0.2965,1.649,3.61,0.388,0.1365,1.78775,0.257,1.3685,2.7058,0.14375
ETANOL HIDRATADO,2015-05,38595,2.1372,0.3106,1.579,3.61,0.3714,0.1454,1.7658,0.271,1.336,2.7058,0.1534
ETANOL HIDRATADO,2015-06,30822,2.1085000000000003,0.32175,1.579,3.61,0.372,0.1525,1.7365,0.28049999999999997,1.336,2.6909,0.1615
ETANOL HIDRATADO,2015-07,30876,2.08075,0.33425000000000005,1.479,3.61,0.3605,0.16075,1.72025,0.286,1.3383,2.6737,0.16625
ETANOL HIDRATADO,2015-08,20491,2.05425,0.34725,1.39,3.61,0.359,0.16925,1.69525,0.29574999999999996,1.1714,2.699,0.17475
ETANOL HIDRATADO,2015-09,11038,2.07325,0.33399999999999996,1.399,3.61,0.33425,0.16125,1.7389999999999999,0.26925,1.2253,2.699,0.155
ETANOL HIDRATADO,2015-10,13086,2.3625,0.2705,1.67,3.79,0.36724999999999997,0.11475,1.99525,0.23775,1.4454,2.8616,0.11925
ETANOL HIDRATADO,2015-11,19113,2.5881999999999996,0.2624,1.89,3.8,0.363,0.1014,2.2252,0.23820000000000002,1.577,3.2515,0.10700000000000001
ETANOL HIDRATADO,2015-12,19634,2.657,0.276,2.13,3.85,0.363,0.104,2.294,0.26175000000000004,1.76,3.2544,0.114
ETANOL HIDRATADO,2016-01,26036,2.7329999999999997,0.3024,2.179,4.029,0.3472,0.11100000000000002,2.3858,0.2632,1.9166,3.52,0.11040000000000001
ETANOL HIDRATADO,2016-02,20779,2.81775,0.316,2.199,4.296,0.325,0.11225,2.49275,0.2705,1.95,3.59,0.1085
ETANOL HIDRATADO,2016-03,20745,2.8745000000000003,0.32625000000000004,2.259,4.296,0.3255,0.11375,2.549,0.28200000000000003,2.0496,3.68,0.11075
ETANOL HIDRATADO,2016-04,20839,2.74075,0.399,1.859,4.296,0.44425,0.146,2.2965,0.39925,1.4991,3.83,0.17525
ETANOL HIDRATADO,2016-05,26078,2.4748,0.4758,1.597,4.296,0.43100000000000005,0.1924,2.0438,0.40120000000000006,1.42,3.6898,0.196
ETANOL HIDRATADO,2016-06,20770,2.46775,0.435,1.799,4.069,0.36324999999999996,0.1765,2.1045,0.34675,1.5838,3.6898,0.16475
ETANOL HIDRATADO,2016-07,25952,2.4422,0.43760000000000004,1.79,3.999,0.3626,0.1792,2.0796,0.3552,1.5741,3.5669,0.1708
ETANOL HIDRATADO,2016-08,20791,2.4865,0.4145,1.89,3.999,0.335,0.16675,2.1515,0.33625000000000005,1.6257,3.5701,0.15625
ETANOL HIDRATADO,2016-09,20769,2.5105,0.40225,1.89,3.999,0.33075,0.16025,2.17975,0.32625000000000004,1.6964,3.4701,0.14975
ETANOL HIDRATADO,2016-10,25908,2.6933999999999996,0.3448,1.979,4.349,0.33540000000000003,0.1282,2.3579999999999997,0.2908,1.77,3.8232,0.1236
ETANOL HIDRATADO,2016-11,20636,2.814,0.3335,2.279,4.479,0.31975,0.11875,2.49425,0.2815,1.7656,3.823,0.113
ETANOL HIDRATADO,2016-12,20426,2.8315,0.3435,2.299,4.479,0.34450000000000003,0.1215,2.487,0.2905,1.9841,3.7909,0.117
ETANOL HIDRATADO,2017-01,25512,2.9112,0.3472,2.259,4.489,0.34879999999999994,0.1192,2.5624000000000002,0.289,1.9833,3.9153,0.1126
ETANOL HIDRATADO,2017-02,20397,2.868,0.3765,2.199,4.489,0.36875,0.1315,2.49925,0.3155,1.9083,3.9282,0.12625
ETANOL HIDRATADO,2017-03,20375,2.73125,0.41625,1.999,4.399,0.38475000000000004,0.15225,2.3465,0.354,1.7847,4.1395,0.15125
ETANOL HIDRATADO,2017-04,25347,2.6338,0.422,1.899,4.299,0.3802,0.1602,2.2536,0.3506,1.74,3.9471,0.15560000000000002
ETANOL HIDRATADO,2017-05,20275,2.57625,0.4295,1.87,4.157,0.377,0.16675,2.19925,0.3535,1.687,3.8357,0.16075
ETANOL HIDRATADO,2017-06,20267,2.4827500000000002,0.45325000000000004,1.79,4.157,0.36575,0.18225,2.117,0.359,1.65,3.5816,0.1695
ETANOL HIDRATADO,2017-07,22959,2.4854,0.4408,1.699,4.21,0.3894,0.1778,2.096,0.3586,1.5815,3.7117,0.1714
ETANOL HIDRATADO,2017-08,11214,2.60475,0.4035,1.97,4.444,0.368,0.155,2.23675,0.33125000000000004,1.63,3.747,0.14825
ETANOL HIDRATADO,2017-09,11187,2.62625,0.3995,1.939,4.25,0.3545,0.15225,2.27175,0.3255,1.63,3.7627,0.14325
ETANOL HIDRATADO,2017-10,14006,2.665,0.3834,1.999,4.299,0.3506,0.144,2.3144,0.30619999999999997,1.683,3.8184,0.1322
ETANOL HIDRATADO,2017-11,11150,2.7855,0.35975,1.99,4.399,0.3615,0.129,2.424,0.27725,1.687,4.4571,0.11449999999999999
ETANOL HIDRATADO,2017-12,15960,2.8874,0.3426,1.99,4.399,0.35439999999999994,0.1186,2.533,0.2716,1.6901,4.4571,0.10740000000000001
ETANOL HIDRATADO,2018-01,20443,2.99475,0.34550000000000003,2.197,4.739,0.341,0.1155,2.65375,0.2775,1.69,3.9077,0.10475
ETANOL HIDRATADO,2018-02,20364,3.02325,0.361,2.199,4.739,0.3325,0.1195,2.69075,0.30325,2.04,4.0069,0.1125
ETANOL HIDRATADO,2018-03,20408,3.032,0.37475,2.17,4.739,0.316,0.1235,2.716,0.31275,1.69,4.0069,0.11525
ETANOL HIDRATADO,2018-04,25389,2.9534,0.41580000000000006,2.099,4.799,0.39980000000000004,0.14100000000000001,2.5536000000000003,0.3868,1.9199,4.2833,0.15219999999999997
ETANOL HIDRATADO,2018-05,15346,2.83925,0.4755,2.079,4.79,0.4515,0.1675,2.38775,0.3885,1.88,3.973,0.16275
ETANOL HIDRATADO,2018-06,19260,2.93275,0.4255,2.179,4.947,0.41200000000000003,0.145,2.52075,0.351,1.9697,4.1952,0.13924999999999998
ETANOL HIDRATADO,2018-07,25396,2.775,0.49260000000000004,1.99,4.947,0.4128,0.1778,2.3622,0.4124,1.8014,3.8767,0.1746
ETANOL HIDRATADO,2018-08,20358,2.64525,0.514,1.895,4.799,0.3915,0.1945,2.25375,0.402,1.6744,4.0531,0.1785
ETANOL HIDRATADO,2018-09,25523,2.8122,0.4436,1.949,4.8,0.3678,0.1578,2.4444,0.3452,1.775,4.1089,0.1416
ETANOL HIDRATADO,2018-10,20479,2.9537500000000003,0.39875000000000005,2.345,4.8,0.3425,0.135,2.61125,0.32125000000000004,1.8592,4.3602,0.12325
ETANOL HIDRATADO,2018-11,20494,2.9135,0.41,2.259,4.799,0.354,0.1405,2.5595,0.348,1.9015,4.0591,0.136
ETANOL HIDRATADO,2018-12,25662,2.8289999999999997,0.4272,2.149,4.98,0.3404,0.151,2.4886,0.3356,1.9072,3.9435,0.1348
ETANOL HIDRATADO,2019-01,20657,2.8064999999999998,0.45175,2.179,4.949,0.33725,0.161,2.46925,0.376,1.9072,3.9223,0.1525
